8.16 ; 0.60554
8.164 ; 0.605076
8.168 ; 0.604609
8.172 ; 0.599821
8.176 ; 0.599299
8.18 ; 0.598774
8.184 ; 0.598248
8.188 ; 0.597719
8.192 ; 0.597189
8.196 ; 0.596656
8.2 ; 0.596121
8.204 ; 0.595583
8.208 ; 0.595044
8.212 ; 0.594502
8.216 ; 0.593958
8.22 ; 0.593412
8.224 ; 0.592863
8.228 ; 0.592313
8.232 ; 0.59176
8.236 ; 0.591204
8.24 ; 0.590647
8.244 ; 0.590087
8.248 ; 0.589525
8.252 ; 0.588961
8.256 ; 0.588394
8.26 ; 0.587826
8.264 ; 0.587254
8.268 ; 0.586681
8.272 ; 0.586105
8.276 ; 0.585527
8.28 ; 0.584947
8.284 ; 0.584364
8.288 ; 0.583779
8.292 ; 0.583191
8.296 ; 0.582601
8.3 ; 0.582009
8.304 ; 0.578669
8.308 ; 0.577971
8.312 ; 0.577271
8.316 ; 0.576568
8.32 ; 0.575863
8.324 ; 0.575156
8.328 ; 0.574446
8.332 ; 0.573733
8.336 ; 0.573018
8.34 ; 0.572301
8.344 ; 0.571581
8.348 ; 0.570858
8.352 ; 0.570133
8.356 ; 0.569406
8.36 ; 0.568676
8.364 ; 0.567944
8.368 ; 0.567209
8.372 ; 0.566471
8.376 ; 0.565731
8.38 ; 0.564988
8.384 ; 0.564243
8.388 ; 0.563495
8.392 ; 0.562745
8.396 ; 0.561992
8.4 ; 0.561236
8.404 ; 0.560478
8.408 ; 0.559717
8.412 ; 0.558954
8.416 ; 0.558188
8.42 ; 0.557419
8.424 ; 0.556648
8.428 ; 0.555873
8.432 ; 0.555364
8.436 ; 0.554431
8.44 ; 0.553496
8.444 ; 0.552558
8.448 ; 0.551617
8.452 ; 0.550674
8.456 ; 0.549728
8.46 ; 0.548779
8.464 ; 0.547827
8.468 ; 0.546872
8.472 ; 0.545915
8.476 ; 0.544954
8.48 ; 0.543991
8.484 ; 0.543025
8.488 ; 0.542056
8.492 ; 0.541085
8.496 ; 0.54011
8.5 ; 0.539133
8.504 ; 0.538152
8.508 ; 0.537169
8.512 ; 0.536183
8.516 ; 0.535194
8.52 ; 0.534202
8.524 ; 0.533207
8.528 ; 0.532209
8.532 ; 0.531208
8.536 ; 0.530204
8.54 ; 0.529197
8.544 ; 0.528188
8.548 ; 0.527175
8.552 ; 0.526159
8.556 ; 0.52514
8.56 ; 0.524118
8.564 ; 0.527339
8.568 ; 0.525954
8.572 ; 0.524565
8.576 ; 0.523174
8.58 ; 0.521779
8.584 ; 0.520381
8.588 ; 0.51898
8.592 ; 0.517576
8.596 ; 0.516169
8.6 ; 0.514758
8.604 ; 0.513344
8.608 ; 0.511927
8.612 ; 0.510507
8.616 ; 0.509083
8.62 ; 0.507656
8.624 ; 0.506226
8.628 ; 0.504792
8.632 ; 0.503356
8.636 ; 0.501915
8.64 ; 0.500472
8.644 ; 0.499025
8.648 ; 0.497575
8.652 ; 0.496121
8.656 ; 0.494664
8.66 ; 0.493203
8.664 ; 0.491739
8.668 ; 0.490272
8.672 ; 0.488801
8.676 ; 0.487327
8.68 ; 0.485849
8.684 ; 0.484368
8.688 ; 0.482883
8.692 ; 0.496018
8.696 ; 0.494223
8.7 ; 0.492425
8.704 ; 0.490623
8.708 ; 0.488817
8.712 ; 0.487008
8.716 ; 0.485195
8.72 ; 0.483378
8.724 ; 0.481558
8.728 ; 0.479734
8.732 ; 0.477906
8.736 ; 0.476074
8.74 ; 0.474239
8.744 ; 0.472399
8.748 ; 0.470556
8.752 ; 0.468709
8.756 ; 0.466858
8.76 ; 0.465004
8.764 ; 0.463145
8.768 ; 0.461283
8.772 ; 0.459416
8.776 ; 0.457546
8.78 ; 0.455671
8.784 ; 0.453793
8.788 ; 0.451911
8.792 ; 0.450024
8.796 ; 0.448134
8.8 ; 0.44624
8.804 ; 0.444341
8.808 ; 0.442439
8.812 ; 0.440532
8.816 ; 0.438621
8.82 ; 0.436706
8.824 ; 0.454865
8.828 ; 0.451106
8.832 ; 0.447343
8.836 ; 0.443575
8.84 ; 0.439803
8.844 ; 0.436026
8.848 ; 0.432245
8.852 ; 0.42846
8.856 ; 0.42467
8.86 ; 0.420875
8.864 ; 0.417077
8.868 ; 0.413273
8.872 ; 0.409465
8.876 ; 0.405652
8.88 ; 0.401835
8.884 ; 0.398013
8.888 ; 0.394187
8.892 ; 0.390355
8.896 ; 0.386519
8.9 ; 0.382678
8.904 ; 0.378833
8.908 ; 0.374983
8.912 ; 0.371127
8.916 ; 0.367267
8.92 ; 0.363402
8.924 ; 0.359533
8.928 ; 0.355658
8.932 ; 0.351778
8.936 ; 0.347893
8.94 ; 0.344004
8.944 ; 0.340109
8.948 ; 0.336209
8.952 ; 0.40937
8.956 ; 0.40663
8.96 ; 0.403885
8.964 ; 0.401135
8.968 ; 0.398379
8.972 ; 0.395618
8.976 ; 0.392852
8.98 ; 0.39008
8.984 ; 0.387303
8.988 ; 0.38452
8.992 ; 0.381732
8.996 ; 0.378939
9 ; 0.37614
9.004 ; 0.373335
9.008 ; 0.370525
9.012 ; 0.367709
9.016 ; 0.364888
9.02 ; 0.36206
9.024 ; 0.359228
9.028 ; 0.356389
9.032 ; 0.353545
9.036 ; 0.350694
9.04 ; 0.347838
9.044 ; 0.344976
9.048 ; 0.342109
9.052 ; 0.339235
9.056 ; 0.336355
9.06 ; 0.333469
9.064 ; 0.330578
9.068 ; 0.32768
9.072 ; 0.324776
9.076 ; 0.321866
9.08 ; 0.31895
9.084 ; 0.327963
9.088 ; 0.308775
9.092 ; 0.28958
9.096 ; 0.270378
9.1 ; 0.251168
9.104 ; 0.231952
9.108 ; 0.212729
9.112 ; 0.193498
9.116 ; 0.17426
9.12 ; 0.155014
9.124 ; 0.135761
9.128 ; 0.1165
9.132 ; 0.0972314
9.136 ; 0.0779552
9.14 ; 0.0586712
9.144 ; 0.0393792
9.148 ; 0.0200794
9.152 ; 0.000771501
9.156 ; -0.0185445
9.16 ; -0.0378686
9.164 ; -0.057201
9.168 ; -0.0765417
9.172 ; -0.0958907
9.176 ; -0.115248
9.18 ; -0.134614
9.184 ; -0.153989
9.188 ; -0.173372
9.192 ; -0.192764
9.196 ; -0.212165
9.2 ; -0.231574
9.204 ; -0.250993
9.208 ; -0.270421
9.212 ; 0.259023
9.216 ; 0.271554
9.22 ; 0.284076
9.224 ; 0.296589
9.228 ; 0.309094
9.232 ; 0.321589
9.236 ; 0.334076
9.24 ; 0.346554
9.244 ; 0.359022
9.248 ; 0.371482
9.252 ; 0.383933
9.256 ; 0.396374
9.26 ; 0.408806
9.264 ; 0.421229
9.268 ; 0.433643
9.272 ; 0.446047
9.276 ; 0.458442
9.28 ; 0.470827
9.284 ; 0.483203
9.288 ; 0.49557
9.292 ; 0.507927
9.296 ; 0.520274
9.3 ; 0.532612
9.304 ; 0.54494
9.308 ; 0.557258
9.312 ; 0.569566
9.316 ; 0.581865
9.32 ; 0.594154
9.324 ; 0.606433
9.328 ; 0.618702
9.332 ; 0.630961
9.336 ; 0.64321
9.34 ; 0.655448
9.344 ; -0.128772
9.348 ; -0.324545
9.352 ; -0.520336
9.356 ; -0.716146
9.36 ; -0.911974
9.364 ; -1.10782
9.368 ; -1.30369
9.372 ; -1.49957
9.376 ; -1.69548
9.38 ; -1.89141
9.384 ; -2.08736
9.388 ; -2.28333
9.392 ; -2.47932
9.396 ; -2.67533
9.4 ; -2.87137
9.404 ; -3.06743
9.408 ; -3.26352
9.412 ; -3.45963
9.416 ; -3.65576
9.42 ; -3.85193
9.424 ; -4.04811
9.428 ; -4.24432
9.432 ; -4.44056
9.436 ; -4.63683
9.44 ; -4.83312
9.444 ; -5.02944
9.448 ; -5.22579
9.452 ; -5.42217
9.456 ; -5.61858
9.46 ; -5.81502
9.464 ; -6.01149
9.468 ; -6.20799
9.472 ; -0.0043769
9.476 ; 0.104222
9.48 ; 0.212792
9.484 ; 0.321334
9.488 ; 0.429848
9.492 ; 0.538333
9.496 ; 0.646788
9.5 ; 0.755215
9.504 ; 0.863612
9.508 ; 0.97198
9.512 ; 1.08032
9.516 ; 1.18862
9.52 ; 1.2969
9.524 ; 1.40515
9.528 ; 1.51336
9.532 ; 1.62155
9.536 ; 1.7297
9.54 ; 1.83782
9.544 ; 1.94591
9.548 ; 2.05397
9.552 ; 2.162
9.556 ; 2.26999
9.56 ; 2.37795
9.564 ; 2.48588
9.568 ; 2.59378
9.572 ; 2.70164
9.576 ; 2.80947
9.58 ; 2.91726
9.584 ; 3.02502
9.588 ; 3.13275
9.592 ; 3.24044
9.596 ; 3.3481
9.6 ; 3.45572
9.604 ; 1.6281
9.608 ; 3.04411
9.612 ; 4.46014
9.616 ; 5.87619
9.62 ; 7.29227
9.624 ; 8.70837
9.628 ; 10.1245
9.632 ; 11.5407
9.636 ; 12.9569
9.64 ; 14.3731
9.644 ; 15.7894
9.648 ; 17.2057
9.652 ; 18.622
9.656 ; 20.0385
9.66 ; 21.4549
9.664 ; 22.8714
9.668 ; 24.288
9.672 ; 25.7046
9.676 ; 27.1213
9.68 ; 28.5381
9.684 ; 29.9549
9.688 ; 31.3718
9.692 ; 32.7888
9.696 ; 34.2058
9.7 ; 35.6229
9.704 ; 37.0401
9.708 ; 38.4574
9.712 ; 39.8748
9.716 ; 41.2922
9.72 ; 42.7098
9.724 ; 44.1274
9.728 ; 45.5452
9.732 ; -0.726224
9.736 ; -2.82438
9.74 ; -4.92252
9.744 ; -7.02062
9.748 ; -9.1187
9.752 ; -11.2168
9.756 ; -13.3148
9.76 ; -15.4128
9.764 ; -17.5108
9.768 ; -19.6088
9.772 ; -21.7068
9.776 ; -23.8047
9.78 ; -25.9027
9.784 ; -28.0006
9.788 ; -30.0985
9.792 ; -32.1965
9.796 ; -34.2944
9.8 ; -36.3923
9.804 ; -38.4902
9.808 ; -40.5881
9.812 ; -42.686
9.816 ; -44.7839
9.82 ; -46.8819
9.824 ; -48.9798
9.828 ; -51.0777
9.832 ; -53.1757
9.836 ; -55.2736
9.84 ; -57.3716
9.844 ; -59.4696
9.848 ; -61.5676
9.852 ; -63.6656
9.856 ; -65.7637
9.86 ; -67.8617
9.864 ; 1.29125
9.868 ; 2.18904
9.872 ; 3.08683
9.876 ; 3.98464
9.88 ; 4.88245
9.884 ; 5.78026
9.888 ; 6.67809
9.892 ; 7.57593
9.896 ; 8.47377
9.9 ; 9.37163
9.904 ; 10.2695
9.908 ; 11.1674
9.912 ; 12.0652
9.916 ; 12.9631
9.92 ; 13.861
9.924 ; 14.759
9.928 ; 15.6569
9.932 ; 16.5548
9.936 ; 17.4528
9.94 ; 18.3507
9.944 ; 19.2487
9.948 ; 20.1467
9.952 ; 21.0447
9.956 ; 21.9427
9.96 ; 22.8407
9.964 ; 23.7387
9.968 ; 24.6368
9.972 ; 25.5348
9.976 ; 26.4329
9.98 ; 27.331
9.984 ; 28.2291
9.988 ; 29.1272
9.992 ; 0.353497
9.996 ; 0.169972
10 ; -0.0135461
10.004 ; -0.197056
10.008 ; -0.380558
10.012 ; -0.564053
10.016 ; -0.747541
10.02 ; -0.931021
10.024 ; -1.11449
10.028 ; -1.29796
10.032 ; -1.48142
10.036 ; -1.66487
10.04 ; -1.84832
10.044 ; -2.03176
10.048 ; -2.2152
10.052 ; -2.39863
10.056 ; -2.58205
10.06 ; -2.76547
10.064 ; -2.94888
10.068 ; -3.13229
10.072 ; -3.31569
10.076 ; -3.49909
10.08 ; -3.68248
10.084 ; -3.86587
10.088 ; -4.04925
10.092 ; -4.23263
10.096 ; -4.416
10.1 ; -4.59937
10.104 ; -4.78274
10.108 ; -4.96611
10.112 ; -5.14947
10.116 ; -5.33282
10.12 ; -5.51618
10.124 ; 0.555565
10.128 ; 0.625078
10.132 ; 0.694596
10.136 ; 0.76412
10.14 ; 0.833649
10.144 ; 0.903183
10.148 ; 0.972723
10.152 ; 1.04227
10.156 ; 1.11182
10.16 ; 1.18137
10.164 ; 1.25093
10.168 ; 1.3205
10.172 ; 1.39007
10.176 ; 1.45965
10.18 ; 1.52923
10.184 ; 1.59881
10.188 ; 1.66841
10.192 ; 1.738
10.196 ; 1.8076
10.2 ; 1.87721
10.204 ; 1.94682
10.208 ; 2.01644
10.212 ; 2.08606
10.216 ; 2.15569
10.22 ; 2.22532
10.224 ; 2.29496
10.228 ; 2.3646
10.232 ; 2.43425
10.236 ; 2.5039
10.24 ; 2.57355
10.244 ; 2.64322
10.248 ; 2.71288
10.252 ; 0.515079
10.256 ; 0.50603
10.26 ; 0.496984
10.264 ; 0.487944
10.268 ; 0.478907
10.272 ; 0.469875
10.276 ; 0.460848
10.28 ; 0.451825
10.284 ; 0.442806
10.288 ; 0.433792
10.292 ; 0.424781
10.296 ; 0.415775
10.3 ; 0.406774
10.304 ; 0.397776
10.308 ; 0.388783
10.312 ; 0.379793
10.316 ; 0.370808
10.32 ; 0.361827
10.324 ; 0.352849
10.328 ; 0.343876
10.332 ; 0.334907
10.336 ; 0.325941
10.34 ; 0.31698
10.344 ; 0.308022
10.348 ; 0.299068
10.352 ; 0.290118
10.356 ; 0.281171
10.36 ; 0.272229
10.364 ; 0.26329
10.368 ; 0.254354
10.372 ; 0.245422
10.376 ; 0.236494
10.38 ; 0.227569
10.384 ; 0.555694
10.388 ; 0.56339
10.392 ; 0.57109
10.396 ; 0.578793
10.4 ; 0.5865
10.404 ; 0.594211
10.408 ; 0.601925
10.412 ; 0.609643
10.416 ; 0.617365
10.42 ; 0.62509
10.424 ; 0.632819
10.428 ; 0.640552
10.432 ; 0.648288
10.436 ; 0.656027
10.44 ; 0.66377
10.444 ; 0.671517
10.448 ; 0.679267
10.452 ; 0.68702
10.456 ; 0.694777
10.46 ; 0.702538
10.464 ; 0.710301
10.468 ; 0.718069
10.472 ; 0.725839
10.476 ; 0.733613
10.48 ; 0.741391
10.484 ; 0.749171
10.488 ; 0.756955
10.492 ; 0.764742
10.496 ; 0.772533
10.5 ; 0.780327
10.504 ; 0.788124
10.508 ; 0.795924
10.512 ; 0.573103
10.516 ; 0.57425
10.52 ; 0.575399
10.524 ; 0.576552
10.528 ; 0.577708
10.532 ; 0.578868
10.536 ; 0.58003
10.54 ; 0.581196
10.544 ; 0.582364
10.548 ; 0.583536
10.552 ; 0.584711
10.556 ; 0.585889
10.56 ; 0.58707
10.564 ; 0.588254
10.568 ; 0.589442
10.572 ; 0.590632
10.576 ; 0.591825
10.58 ; 0.593021
10.584 ; 0.594221
10.588 ; 0.595423
10.592 ; 0.596628
10.596 ; 0.597836
10.6 ; 0.599047
10.604 ; 0.600261
10.608 ; 0.601478
10.612 ; 0.602697
10.616 ; 0.60392
10.62 ; 0.605145
10.624 ; 0.606373
10.628 ; 0.607604
10.632 ; 0.608838
10.636 ; 0.610075
10.64 ; 0.611314
10.644 ; 0.59583
10.648 ; 0.597622
10.652 ; 0.599416
10.656 ; 0.601214
10.66 ; 0.603014
10.664 ; 0.604817
10.668 ; 0.606623
10.672 ; 0.608431
10.676 ; 0.610243
10.68 ; 0.612056
10.684 ; 0.613873
10.688 ; 0.615692
10.692 ; 0.617515
10.696 ; 0.619339
10.7 ; 0.621167
10.704 ; 0.622997
10.708 ; 0.624829
10.712 ; 0.626665
10.716 ; 0.628502
10.72 ; 0.630343
10.724 ; 0.632186
10.728 ; 0.634032
10.732 ; 0.63588
10.736 ; 0.637731
10.74 ; 0.639584
10.744 ; 0.64144
10.748 ; 0.643298
10.752 ; 0.645159
10.756 ; 0.647023
10.76 ; 0.648889
10.764 ; 0.650757
10.768 ; 0.652628
10.772 ; 0.613601
10.776 ; 0.614568
10.78 ; 0.615537
10.784 ; 0.616509
10.788 ; 0.617483
10.792 ; 0.61846
10.796 ; 0.619438
10.8 ; 0.62042
10.804 ; 0.621404
10.808 ; 0.62239
10.812 ; 0.623378
10.816 ; 0.624369
10.82 ; 0.625363
10.824 ; 0.626359
10.828 ; 0.627357
10.832 ; 0.628357
10.836 ; 0.62936
10.84 ; 0.630365
10.844 ; 0.631373
10.848 ; 0.632383
10.852 ; 0.633395
10.856 ; 0.634409
10.86 ; 0.635426
10.864 ; 0.636445
10.868 ; 0.637466
10.872 ; 0.63849
10.876 ; 0.639515
10.88 ; 0.640543
10.884 ; 0.641574
10.888 ; 0.642606
10.892 ; 0.643641
10.896 ; 0.644678
10.9 ; 0.645717
10.904 ; 0.63097
10.908 ; 0.631751
10.912 ; 0.632534
10.916 ; 0.63332
10.92 ; 0.634108
10.924 ; 0.634898
10.928 ; 0.63569
10.932 ; 0.636485
10.936 ; 0.637281
10.94 ; 0.63808
10.944 ; 0.638881
10.948 ; 0.639684
10.952 ; 0.640489
10.956 ; 0.641296
10.96 ; 0.642105
10.964 ; 0.642917
10.968 ; 0.64373
10.972 ; 0.644546
10.976 ; 0.645364
10.98 ; 0.646183
10.984 ; 0.647005
10.988 ; 0.647829
10.992 ; 0.648655
10.996 ; 0.649483
11 ; 0.650313
11.004 ; 0.651145
11.008 ; 0.651979
11.012 ; 0.652815
11.016 ; 0.653653
11.02 ; 0.654494
11.024 ; 0.655336
11.028 ; 0.65618
11.032 ; 0.645852
11.036 ; 0.646414
11.04 ; 0.646979
11.044 ; 0.647545
11.048 ; 0.648113
11.052 ; 0.648684
11.056 ; 0.649256
11.06 ; 0.64983
11.064 ; 0.650406
11.068 ; 0.650984
11.072 ; 0.651564
11.076 ; 0.652146
11.08 ; 0.65273
11.084 ; 0.653316
11.088 ; 0.653903
11.092 ; 0.654493
11.096 ; 0.655084
11.1 ; 0.655678
11.104 ; 0.656273
11.108 ; 0.65687
11.112 ; 0.657469
11.116 ; 0.65807
11.12 ; 0.658673
11.124 ; 0.659277
11.128 ; 0.659884
11.132 ; 0.660492
11.136 ; 0.661102
11.14 ; 0.661714
11.144 ; 0.662327
11.148 ; 0.662943
11.152 ; 0.66356
11.156 ; 0.664179
11.16 ; 0.6648
11.164 ; 0.65994
11.168 ; 0.660378
11.172 ; 0.660818
11.176 ; 0.66126
11.18 ; 0.661704
11.184 ; 0.662149
11.188 ; 0.662597
11.192 ; 0.663046
11.196 ; 0.663496
11.2 ; 0.663949
11.204 ; 0.664403
11.208 ; 0.664859
11.212 ; 0.665317
11.216 ; 0.665776
11.22 ; 0.666237
11.224 ; 0.6667
11.228 ; 0.667165
11.232 ; 0.667631
11.236 ; 0.668099
11.24 ; 0.668569
11.244 ; 0.66904
11.248 ; 0.669513
11.252 ; 0.669988
11.256 ; 0.670464
11.26 ; 0.670943
11.264 ; 0.671422
11.268 ; 0.671904
11.272 ; 0.672387
11.276 ; 0.672872
11.28 ; 0.673358
11.284 ; 0.673846
11.288 ; 0.674335
11.292 ; 0.672345
11.296 ; 0.672687
11.3 ; 0.673029
11.304 ; 0.673374
11.308 ; 0.67372
11.312 ; 0.674067
11.316 ; 0.674417
11.32 ; 0.674768
11.324 ; 0.67512
11.328 ; 0.675474
11.332 ; 0.67583
11.336 ; 0.676187
11.34 ; 0.676546
11.344 ; 0.676906
11.348 ; 0.677268
11.352 ; 0.677631
11.356 ; 0.677996
11.36 ; 0.678363
11.364 ; 0.678731
11.368 ; 0.679101
11.372 ; 0.679472
11.376 ; 0.679845
11.38 ; 0.680219
11.384 ; 0.680595
11.388 ; 0.680972
11.392 ; 0.681351
11.396 ; 0.681732
11.4 ; 0.682114
11.404 ; 0.682497
11.408 ; 0.682882
11.412 ; 0.683268
11.416 ; 0.683656
11.42 ; 0.684046
11.424 ; 0.68401
11.428 ; 0.684283
11.432 ; 0.684558
11.436 ; 0.684834
11.44 ; 0.685112
11.444 ; 0.685391
11.448 ; 0.685671
11.452 ; 0.685953
11.456 ; 0.686237
11.46 ; 0.686522
11.464 ; 0.686808
11.468 ; 0.687096
11.472 ; 0.687385
11.476 ; 0.687676
11.48 ; 0.687968
11.484 ; 0.688262
11.488 ; 0.688557
11.492 ; 0.688853
11.496 ; 0.689151
11.5 ; 0.68945
11.504 ; 0.689751
11.508 ; 0.690053
11.512 ; 0.690356
11.516 ; 0.690661
11.52 ; 0.690967
11.524 ; 0.691275
11.528 ; 0.691584
11.532 ; 0.691894
11.536 ; 0.692206
11.54 ; 0.692519
11.544 ; 0.692833
11.548 ; 0.693149
11.552 ; 0.694423
11.556 ; 0.694643
11.56 ; 0.694865
11.564 ; 0.695088
11.568 ; 0.695313
11.572 ; 0.695538
11.576 ; 0.695766
11.58 ; 0.695994
11.584 ; 0.696224
11.588 ; 0.696455
11.592 ; 0.696687
11.596 ; 0.696921
11.6 ; 0.697156
11.604 ; 0.697393
11.608 ; 0.69763
11.612 ; 0.697869
11.616 ; 0.69811
11.62 ; 0.698351
11.624 ; 0.698594
11.628 ; 0.698839
11.632 ; 0.699084
